тэлёпка ыммымэӄэй ыммымэӄэй аны тыэ’нӄэркын	 т э л ё п к а ы м м ы м э ӄ э й _ ы м м ы м э ӄ э й _ а н ы _ т ы э ’ н ӄ э р к ы н _ 
ивкэ гынан ӄывинтэтги	 и в к э г ы н а н _ ӄ ы в и н т э т г и _ 
гымо мыйылӄэркын	 г ы м о м ы й ы л ӄ э р к ы н _ 
тэлёпкаӄай тэлёпкаӄай аны ӄыгывъекви	 т э л ё п к а ӄ а й _ т э л ё п к а ӄ а й _ а н ы _ ӄ ы г ы в ъ е к в и _ 
э’ми гымнин вонныӄай	 э ’ м и г ы м нин _ в о н н ы ӄ а й _ 
ивкэ мыӄамэтвагъак	 и в к э м ы ӄ а м э т в а г ъ а к _ 
ыммымэӄэй ыммымэӄэйv э’ми гымнин майӈывонны	 ы м м ы м э ӄ э й _ ы м м ы м э ӄ э й v _ э ’ м и _ г ы м нин _ м а й ӈ ы в о н н ы _ 
ивкэ гымо нэмыӄэй мыӄамэтвагъак	 и в к э г ы м о _ н э м ы ӄ э й _ м ы ӄ а м э т в а г ъ а к _ 
гыто гуӈэлигыт	 г ы т о г у ӈ э л и г ы т _ 
этлы	 э т л ы 
гаймэгыт	 г а й м э г ы т _ 
этлы	 э т л ы 
гывинтэтигыт	 г ы в и н т э т и г ы т _ 
этлы	 э т л ы 
этлы ынӈэ	 э т л ы ы н ӈ э _ 
ынӈин ӄывакъотваччын	 ы н ӈ и н ӄ ы в а к ъ о тва ч ч ы н _ 
аӄамэтвака	 а ӄ а м э т в а к а _ 
гатваленат тэӈылӄотъым э’ӄэлӄот	 г а тва л е н а т _ т э ӈ ы л ӄ о т ъ ы м _ э ’ ӄ э л ӄ о т _ 
гамаравленат гамаравтайкавленат	 г а м а р а в л е н а т _ г а м а р а в т а й к а в л е н а т _ 
ӄэлёӄы’м тэӈылӄот гъэӄэлтэтлин	 ӄ э л ё ӄ ы ’ м _ т э ӈ ы л ӄ о т _ г ъ э ӄ э л т э т л и н _ 
э’ӄэлӄот гэтэӈылтэтлин	 э ’ ӄ э л ӄ о т г э т э ӈ ы л т э т л и н _ 
э’ми мэ миӈкыриы’м ынӄэн тыр тыркыльиӈын гэлӄытлин	 э ’ м и м э _ м и ӈ кы ри ы ’ м _ ы н ӄ э н _ т ы р _ т ы р к ы л ь и ӈ ы н _ г э л ӄ ы т л и н _ 
ы’ттъыгыргынэ гэкэӈэ пыкиргъи’м	 ы ’ т т ъ ы г ы р г ы н э _ г э к э ӈ э _ п ы к и р гъ и ’ м _ 
тынарагтына йъонэн ынӄэ ныпчеӈиӄинэт	 т ы н а р а г т ы н а _ й ъ о нэ н _ ы н ӄ э _ н ы п ч е ӈ и ӄ и н э т _ 
ӈээккэӄэгти наӄам ытри ынӄэнэ ныкытгынтыръоӄэнат гыролмакы ырык	 ӈ э эккэ ӄ э г ти _ н а ӄ а м _ ы т р и _ ы н ӄ э н э _ н ы к ы т г ы н т ы ръо ӄэна т _ г ы р о л м а к ы _ ы р ы к _ 
тынарагтына тыӈэтинэ ынӄэнэ ӄаавъятыльынэ ы’ттъыгыргын йъонэнъымэ агтаннэнат ынӄэн ӄаат о’раӈоонрэ	 т ы н а р а г т ы н а _ т ы ӈ э т и н э _ ы н ӄ э н э _ ӄ а а в ъ я т ы л ь ы н э _ ы ’ т т ъ ы г ы р г ы н _ й ъ о нэ н ъ ы м э _ а г т а н н э н а т _ ы н ӄ э н _ ӄ а а т _ о ’ р а ӈ о о н р э _ 
тынарагтынаъым ы’ттъыгыргын нэнамӈылёӄэн миӈкыриы’м тыркыльиӈын еэ гэл гэ гэлӄытлин	 т ы н а р а г т ы н а ъ ы м _ ы ’ т т ъ ы г ы р г ы н _ н эна м ӈ ы л ё ӄэн _ м и ӈ кы ри ы ’ м _ т ы р к ы л ь и ӈ ы н _ е э _ г э л _ г э _ г э л ӄ ы т л и н _ 
тыркыльиӈын э’ми	 т ы р к ы л ь и ӈ ы н _ э ’ м и _ 
ӈээккэӄэгти ынӄэн ынӄэн льунин тыӈэти	 ӈ э эккэ ӄ э г ти _ ы н ӄ э н _ ы н ӄ э н _ л ь у н и н _ т ы ӈ э т и _ 
льунин тыӈэти’м нивӄин ӈаанӄэнъым вай тыркыльиӈын	 л ь у н и н _ т ы ӈ э т и ’ м _ н и в ӄин _ ӈ а а н ӄ э н ъ ы м _ в а й _ т ы р к ы л ь и ӈ ы н _ 
наташанаъым нинивӄин ӄырымэн ынӄэн тыркыльиӈын ынӄэн	 н а т а ш а н а ъ ы м _ н и н ив ӄин _ ӄ ы р ы м э н _ ы н ӄ э н _ т ы р к ы л ь и ӈ ы н _ ы н ӄ э н _ 
чапаев ытри пэтька гамаравленат	 ч а п а е в ы т р и _ п э т ь к а _ г а м а р а в л е н а т _ 
нвакъотваӄаат	 н в а к ъ о тва ӄ а а т _ 
пэтькана нэран нэнаранвэтгавэтыӄэн чапаев	 п э т ь к а н а _ н э р а н _ н эна р а н в э т г а в э т ы ӄ э н _ ч а п а е в _ 
чапаянни чапаевна нинивӄин	 ч а п а я н н и ч а п а е в н а _ н и н ив ӄин _ 
тилмытирил тилмэ э’льэл ванэ нын нынвэтгаваннэн	 т и л м ы т и р и л т и л м э _ э ’ л ь э л _ в а н э _ н ы н _ н ы н в э т г а в а н нэ н _ 
пэтька гым виин мриӈээ’к	 п э т ь к а г ы м _ в и и н _ м р и ӈ э э ’ к _ 
мури омваамвыльыморэ ӄорагынрэтыльыморэ	 м у р и о м в а а м в ы л ь ы м о р э _ ӄ о р а г ы н р э т ы л ь ы м о р э _ 
ытлыгын гымнинэ ӄорагынрэтыльу гитлин	 ы т л ы г ы н _ г ы м нин э _ ӄ о р а г ы н р э т ы л ь у _ г ит л и н _ 
ынӄо бригадиро гатвален	 ы н ӄ о б р и г а д и р о _ г а т в а л е н _ 
гым нэмыӄэй эмнуӈкы гатвайгым	 г ы м н э м ы ӄ э й _ э м н у ӈ кы _ г а тва й г ы м _ 
ынкы тымигчирэтгъэк	 ы н кы _ т ы м и г ч и р эт г ъ э к _ 
ынӄо тыпэнчиаа’к	 ы н ӄ о т ы п э н ч и а а ’ к _ 
ынӄо вай рамайэты тытваӈӈогъак	 ы н ӄ о в а й _ р а м а й э т ы _ т ы т в а ӈ ӈ о гъа к _ 
ынӄэн нэмэӈ ӄол итгъи г онмальырыкы грэм онмальыргыеквэ таъэ’м	 ы н ӄ э н н э м э ӈ _ ӄ о л _ и т гъ и _ г _ о н м а л ь ы р ы к ы _ г р э м _ о н м а л ь ы р г ы е к в э _ т а ъ э ’ м _ 
эмныӈинӄинэтъым ытри летынтаграв	 э м н ы ӈ и н ӄ и н э т ъ ы м _ ы т р и _ л е т ы н т а г р а в _ 
пэнинъым ильуткульын нэнильуткуӈэтъэн ми нэнамӈылёӄаат	 п э н и н ъ ы м _ и л ь у т к у л ь ы н _ н э н и л ь у т к у ӈ э т ъ э н _ м и _ н э н а м ӈ ы л ё ӄ а а т _ 
ынӄэнъымэ	 ы н ӄ э н ъ ы м э _ 
ивнинэт янотъым вай опэт мыӄэтвэтгъэкъым оп валы янот мынъылигъэн	 и в н и н э т _ я н о т ъ ы м _ в а й _ о п э т _ м ы ӄ э т в э т г ъ э к ъ ы м _ о п _ в а л ы _ я н о т _ м ы н ъ ы л и г ъ э н _ 
ӄорыӈэ	 ӄ о р ы ӈ э _ 
ынӈин нильуткульэтӄинъым ивнинэт ръэнутъым мыльуэ’н мыныгйивэвын	 ы н ӈ и н н и л ь у т к у л ь э т ӄ и н ъ ы м _ и в ни н э т _ р ъ э н у т ъ ы м _ м ы л ь у э ’ н _ м ы ны г й и в э в ы н _ 
плевыт ӈан э’ми валы ӈутку ӄол гатымӈэвлен лгититэепкы нэналвавморэ льукъым	 п л е в ы т ӈ а н _ э ’ м и _ в а л ы _ ӈ у т к у _ ӄ о л _ г а т ы м ӈ э в л е н _ л г и т и т э е п к ы _ н эна л в а в м о р э _ л ь у к ъ ы м _ 
ынӄэӄ плевыт янот ӄыльугын	 ы н ӄ э ӄ п л е в ы т _ я н о т _ ӄ ы л ь у гы н _ 
ынӈин о’тчой нильуткульэтӄинъым	 ы н ӈ и н о ’ т ч о й _ н и л ь у т к у л ь э т ӄ и н ъ ы м _ 
эвынэ ӄынвэт тъэраткоӈӈоа’т этынвыт ымы очыткока гэнъэллеэтъым	 э в ы н э _ ӄ ы н в э т _ т ъ э р а тко ӈ ӈ о а ’ т _ э т ы н в ы т _ ы м ы _ о ч ы тко к а _ г э н ъ э л л е э т ъ ы м _ 
люут мэӈӄо расӄэпыӈэ валят аратыткоӈӈоа’т аакгэӈэтыӈ	 л ю у т м э ӈ ӄ о _ р а с ӄ э п ы ӈ э _ в а л я т _ а р а т ы т к о ӈ ӈ о а ’ т _ а а к г э ӈ э т ы ӈ _ 
онмальынаӈэ ээк рымэйӈэвнинъым	 о н м а л ь ы н а ӈ э _ э э к _ р ы м э й ӈ эв ни н ъ ы м _ 
нэльунэт эвын валят ымыльо гэнумэкэвйивлеэт гэгичийивлеэт ымы ръысӄыёлгычыко вальыт гагтоленат	 н э л ь у н э т _ э в ы н _ в а л я т _ ы м ы л ь о _ г э н у м э к эв й и в л е э т _ г э г и ч и й и в л е э т _ ы м ы _ р ъ ы с ӄ ы ё л г ы ч ы к о _ в а л ь ы т _ г а г т о л е н а т _ 
а’ляйпыльын лыгэпэтывалы ынӄэ тымӈэвлен	 а ’ л я й п ы л ь ы н _ л ы г э п э т ы в а л ы _ ы н ӄ э _ т ы м ӈ э в л е н _ 
ивнинэт эты вай ӈотӄэн	 и в н и н э т _ э т ы _ в а й _ ӈ о т ӄ э н _ 
ынӄэн рыпэт валяпэгляръок гэлӄутысӄычетлинэтъым	 ы н ӄ э н р ы п э т _ в а л я п э г л я р ъ о к _ г э л ӄ у т ы с ӄ ы ч е т л и н э т ъ ы м _ 
энмэн гатвален валвийӈын	 э н м э н г а тва л е н _ в а л в и й ӈ ы н _ 
энмэпы ныралечетӄэн	 э н м э п ы _ н ы р а л е ч е т ӄ э н _ 
энмэпы ныралечетӄэн	 э н м э п ы _ н ы р а л е ч е т ӄ э н _ 
ынӄо ныр ныгаляӄэн рэӄокалгын	 ы н ӄ о н ы р _ н ы г а л я ӄэн _ р э ӄ о к а л г ы н _ 
льунин энмэпы ралечетыльын валвийӈын	 л ь у н и н _ э н м э п ы _ р а л е ч е т ы л ь ы н _ в а л в и й ӈ ы н _ 
ельой гым нэмыӄэй мыралегъак	 е л ь о й г ы м _ н э м ы ӄ э й _ м ы р а л е г ъ а к _ 
ӄольым нивӄин	 ӄ о л ь ы м _ н ив ӄин _ 
аӈӄак пыкэрыӈӈок чамъам рэриӈэгъэ рэпылӄэтгъэ	 а ӈ ӄ а к _ п ы к э р ы ӈӈо к _ ч а м ъ а м _ р э р и ӈ э г ъ э _ р э п ы л ӄ э т г ъ э _ 
а ӄол вэнлыги вэнлыги мыралечетгъак	 а ӄ о л _ в э н л ы г и _ в э н л ы г и _ м ы р а л е ч е т г ъ а к _ 
ӄырымъым мыгтогыт рэпы рэпылӄатыӈӈогъа	 ӄ ы р ы м ъ ы м _ м ы г т о г ы т _ р э п ы _ р э п ы л ӄ а т ы ӈ ӈ о гъа _ 
ралечетгъэ валв яа яачы рэ яачы рэӄокалгын ралеъэъым мимлык аӈӄак пыкирык ын ынӄэн нинивӄин	 р а л е ч е т гъ э _ в а л в _ я а _ я а ч ы _ р э _ я а ч ы _ р э ӄ о к а л г ы н _ р а л е ъ э ъ ы м _ м и м л ы к _ а ӈ ӄ а к _ п ы к и р ы к _ ы н _ ы н ӄ э н _ н и н ив ӄин _ 
ӈэвэӄы’м ӈан тиквыт ынӈэ аралека мимлык пыкирык рэпылӄэтгъэ	 ӈ э в э ӄ ы ’ м _ ӈ а н _ т и к в ы т _ ы н ӈ э _ а р а л е к а _ м и м л ы к _ п ы к и р ы к _ р э п ы л ӄ э т г ъ э _ 
вэнлыгиы’м ӄол нивӄин вэнлыги нинивӄин	 в э н л ы г и ы ’ м _ ӄ о л _ н и в ӄин _ в э н л ы г и _ н и н ив ӄин _ 
ельой ивкэ’м ӄэнагтогэ тэӈыннин тэгнилгыӄин ӈэлвыл трэйыл	 е л ь о й _ и в к э ’ м _ ӄ эна г т о г э _ т э ӈ ы н н и н _ т э г н и л г ы ӄ и н _ ӈ э л в ы л _ т рэ й ы л _ 
ынӈин вальэвым	 ы н ӈ и н ва л ь э в ы м _ 
вэнлыги нэмэ нинъэйӈэвйивӄин	 в э н л ы г и н э м э _ н и н ъ э й ӈ э в й и в ӄин _ 
ельой тэӈувъэлеӈэлвыл мыйылгыт	 е л ь о й _ т э ӈ у в ъ э л е ӈ э л в ы л _ м ы й ы л г ы т _ 
ынӈин вальэвым	 ы н ӈ и н ва л ь э в ы м _ 
тэӈкэлильыӈэлвыл мыйылгыт	 т э ӈ к э л и л ь ы ӈ э л в ы л _ м ы й ы л г ы т _ 
ынӈин вальэвым	 ы н ӈ и н ва л ь э в ы м _ 
тэӈыплылыӈэлвыл мыйыл	 т э ӈ ы п л ы л ы ӈ э л в ы л _ м ы й ы л _ 
ынӈин вальэвым	 ы н ӈ и н ва л ь э в ы м _ 
ынӄо ивнин	 ы н ӄ о ив ни н _ 
тэӈи’нкэли и’ӈкэчиӈэвъэнйыръын трэйылгыт трэрэнӈын	 т э ӈ и ’ н к э л и и ’ ӈ к э ч и ӈ э в ъ э н й ы р ъ ы н _ т рэ й ы л г ы т _ т рэ р э н ӈы н _ 
йытонэн	 й ы т о н э н _ 
иа’м гынмыеп ивкыльигыт	 и а ’ м г ы н м ы е п _ и в к ы л ь и г ы т _ 
йытонэн	 й ы т о н э н _ 
ынӈин тъэче кивык ӄонпы ныралечетысӄэвӄэн ӄонпы	 ы н ӈ и н т ъ э ч е _ к и в ы к _ ӄ о н п ы _ ны р а л е ч е т ы с ӄ э в ӄ э н _ ӄ о н п ы _ 
тъэче кивкинэк вытку рэннин и’ӈкэлиӈэвъэнйыръын	 т ъ э ч е _ к и в к и н э к _ в ы т к у _ р э н н и н _ и ’ ӈ к э л и ӈ э в ъ э н й ы р ъ ы н _ 
рырагтаннэнъым ивнин	 р ы р а г т а н нэ н ъ ы м _ и в ни н _ 
аввэткынка нывакъотваӄэн	 а в в э т к ы н к а _ ны в а к ъ о тва ӄэн _ 
ӈэвъэнйыръын таӈванэ ымы нилюльэтгъэн	 ӈ э в ъ э н йыръы н _ т а ӈ в а н э _ ы м ы _ н и л ю л ь э т г ъ э н _ 
имыръэнут нинэнэймэвӄин ӄутын ӄольым ӄырым ымыӈ э’нӄу лыӈыркын ынӈин нымкыче	 и м ы р ъ э н у т _ н инэ н э й м э в ӄин _ ӄ у т ы н _ ӄ о л ь ы м _ ӄ ы р ы м _ ы м ы ӈ _ э ’ н ӄ у _ л ы ӈ ы р к ы н _ ы н ӈ и н _ н ы м к ы ч е _ 
гым матчьатгъа этъопэл	 г ы м м а т ч ь а т г ъ а _ э т ъ о п э л _ 
тылгыръугъи	 т ы л г ы р ъ у гъ и _ 
ынык ӄача атчьатгъэ	 ы н ы к _ ӄ а ч а _ а т ч ь а т г ъ э _ 
гэлгыръулин	 г э л г ы р ъ у л и н _ 
ытръэч	 ы т р ъ э ч 
вапаӄат вапаӄат вапаӄат вапаӄат вапаӄат вапаӄат	 в а п а ӄ а т _ в а п а ӄ а т _ в а п а ӄ а т _ в а п а ӄ а т _ в а п а ӄ а т _ в а п а ӄ а т _ 
вапаӄат гымнин	 в а п а ӄ а т _ г ы м нин _ 
вапаӄат э’ми	 в а п а ӄ а т _ э ’ м и _ 
вапаӄат уйӈэ	 в а п а ӄ а т _ у й ӈ э _ 
уйӈэ	 у й ӈ э 
уйӈэ	 у й ӈ э 
уйӈэ	 у й ӈ э 
уйӈэ	 у й ӈ э 
ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт	 в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ в а н н ы т _ р ы н н ы т _ 
аны вай ӈавлыӄай мынрагтымык	 а н ы в а й _ ӈ а в л ы ӄ а й _ м ы н р а гты м ы к _ 
тыӈэлӄотна нэнатвыӄэн	 т ы ӈ э л ӄ о т н а _ н э н а т в ы ӄэн _ 
ӄоле итгъэт ӄынвэтэ ӈиръэ ӈэвысӄэтти элерэты натанат	 ӄ о л е и т г ъ э т _ ӄ ы н в э т э _ ӈ и р ъ э _ ӈ э в ы с ӄ э т т и _ э л е р э т ы _ н а т а н а т _ 
ӄол вэтгавӈавъым ӄол камэлгыӈав	 ӄ о л в э т г а в ӈ а в ъ ы м _ ӄ о л _ к а м э л г ы ӈ а в _ 
ынкы илирыкы нантыӈӈонатъым	 ы н кы _ и л и р ы к ы _ н а н т ы ӈ ӈ о н а т ъ ы м _ 
ӄоры ӄолетъылёӈ иквъэтэ о’равэтльат эчвэра игыт мэтчимгъунӈээ’тэ	 ӄ о р ы ӄ о л е т ъ ы л ё ӈ _ и к в ъ э т э _ о ’ р а в э т л ь а т _ э ч в э р а _ и г ы т _ м э т ч и м г ъ у н ӈ э э ’ т э _ 
этъым мыныгытынат мынривлынэт	 э т ъ ы м _ м ы н ы г ы т ы н а т _ м ы н р и в л ы н э т _ 
ынпыначгын иквъиӈа амвынэ	 ы н п ы н а ч г ы н _ и к въ и ӈ а _ а м в ы н э _ 
камэлгыӈав ӄри ӄривлыгыткы	 к а м э л г ы ӈ а в _ ӄ р и _ ӄ р и в л ы г ы т к ы _ 
ынкъам вэтгавӈав виин ынкы опопы ӄээӄын нрэчимгъунӈэӈгъэн	 ы н к ъ а м в э т г а в ӈ а в _ в и и н _ ы н кы _ о п о п ы _ ӄ э э ӄ ы н _ н р э ч и м г ъ у н ӈ э ӈ г ъ э н _ 
гымнан торывтатык нинэгичийгымэ вытвыттэ рымавыттэ ръэнут	 г ы м н а н _ т о р ы в т а т ы к _ н и н э г и ч и й г ы м э _ в ы т в ы т тэ _ р ы м а в ы т т э _ р ъ э н у т _ 
рымавыттэ’м нинэнръэлевивым ынкы гэвтыт лыгэвытвыттэ	 р ы м а в ы т т э ’ м _ н и н э н р ъ э л е в и в ы м _ ы н кы _ г э в т ы т _ л ы г э в ы т в ы т т э _ 
нэнапатэвым	 н э н а п а т э в ы м _ 
ынӄоры нинэлпиттивым	 ы н ӄ о р ы н инэ л п и т т и в ы м _ 
ынӄоры виин уӄӄэмчыку ынӈин нинэнрэӄэвивым	 ы н ӄ о р ы в и и н _ у ӄ ӄ э м ч ы к у _ ы н ӈ и н _ н и н э н р э ӄ э в и в ы м _ 
чеэкэй нымэчвилетӄинъым	 ч е э к э й н ы м э ч в и л е т ӄин ъ ы м _ 
нэнаталяйгым нинэкилитивым	 н э н а т а л я й г ы м _ н и н э к и л и т и в ы м _ 
ынӄоры нэмэ нинэнкувлюкэвивым	 ы н ӄ о р ы н э м э _ н и н э н к у в л ю к э в и в ы м _ 
виин нинэнӄитэтивым ӄэтырачыко	 в и и н н инэ н ӄ и т э т и в ы м _ ӄ э т ы р а ч ы к о _ 
ынӄоры льэлеӈкы нэнагтойгым	 ы н ӄ о р ы л ь э л е ӈ к ы _ н эна г т о й г ы м _ 
рыпонталгав нэнаталяморъэм нинэнумури рымытӄылгавкы	 р ы п о н т а л г а в _ н эна т а л я м о р ъ э м _ н и н э н у м у р и _ р ы м ы т ӄ ы л г а в к ы _ 
тэӄэмэӈ ынӈин вальын	 т э ӄ э м э ӈ _ ы н ӈ и н _ ва л ь ы н _ 
тан нивӄин эты танӈыӈавиӈын	 т а н н и в ӄин _ э т ы _ т а н ӈ ы ӈ а в и ӈ ы н _ 
колё майӈылёльо	 к о л ё м а й ӈ ы л ё л ь о _ 
нивӄин	 н ив ӄин _ 
люут ӈэвысӄэт чинит иквъи	 л ю у т ӈ э в ы с ӄ э т _ ч и н и т _ и к въ и _ 
о’тчой вытку вулӄытви	 о ’ т ч о й в ы т к у _ в у л ӄ ы т в и _ 
мури ӈакалгын ынмынкав гым ынкъам ӄольым наташа канунникава	 м у р и ӈ а к а л г ы н _ ы н м ы н к а в _ г ы м _ ы н к ъ а м _ ӄ о л ь ы м _ н а т а ш а _ к а н у н н и к а в а _ 
тэӈ тэӈкэлиткукы танӈынотагты нэнӈивмык	 т э ӈ т э ӈ к э л и т к у к ы _ т а н ӈ ы н о т а гты _ н э н ӈ и в м ы к _ 
ынкъам акватыӈӈок нивӄинэт рэпкирӈытык танӈынотак ынӈэ ив ынӈэ ынӈэ аг агтывэ агтывэтгавыльаткэ	 ы н к ъ а м а к в а т ы ӈ ӈ о к _ н и в ӄ и н э т _ р э пкир ӈы т ы к _ т а н ӈ ы н о т а к _ ы н ӈ э _ и в _ ы н ӈ э _ ы н ӈ э _ а г _ а г т ы в э _ а г т ы в э т г а в ы л ь а т к э _ 
ӄыгитэ нымэйыӈӄинэтэ умкыт	 ӄ ы г и т э _ н ы м э й ы ӈ ӄинэ т э _ у м к ы т _ 
танӈынотак мытыпкирмыкъым	 т а н ӈ ы н о т а к _ м ы т ы п к и р м ы к ъ ы м _ 
мытльунэт нымэйыӈӄинэт умкытэ	 м ы т л ь у н э т _ н ы м э й ы ӈ ӄ и н э т _ у м к ы т э _ 
ӈакалгын гымнан тиквъэн ӄыгитэ нытэӈӄинэт въэгти	 ӈ а к а л г ы н _ г ы м н а н _ т и к въэ н _ ӄ ы г и т э _ н ы т э ӈ ӄ и н э т _ в ъ э г ти _ 
мурыгрээн кэлиныгйивэтыльын нивӄин иа’мэ майӈывэтгавыркынэтык ынӄэн нэгитэркынитык	 м у р ы г р э э н _ к э л и н ы г й и в эты л ь ы н _ н ив ӄин _ и а ’ м э _ м а й ӈ ы в э т г а в ы р к ы н э т ы к _ ы н ӄ э н _ н э г и т э р к ы н и т ы к _ 
гымнанъым тиквъэн ванэ ӄивтык ынӄэнэ въэ въэгти энмэн тыльунэт	 г ы м н а н ъ ы м _ т и к въэ н _ в а н э _ ӄ и в т ы к _ ы н ӄ э н э _ в ъ э _ в ъ э г ти _ э н м э н _ т ы л ь у н э т _ 
нымӈылтэлӄэнат эмнуӈыльыт ынӄэн ынпыначгыт ынӄэнэ	 н ы м ӈ ы л т э л ӄ э н а т _ э м н у ӈ ы л ь ы т _ ы н ӄ э н _ ы н п ы н а ч г ы т _ ы н ӄ э н э _ 
ӄорагынрэтыльына а’ачек а’ачек ынӄэн гаӄэтывъэӈӈоленэ	 ӄ о р а г ы н р э т ы л ь ы н а _ а ’ а ч е к _ а ’ а ч е к _ ы н ӄ э н _ г а ӄ э т ы в ъ э ӈ ӈ о л е н э _ 
нутэк ӄорагынрэтыльын ынӄэн	 н у т э к _ ӄ о р а г ы н р э т ы л ь ы н _ ы н ӄ э н _ 
и’гэ нано наномаваквъан	 и ’ г э _ н а н о _ н а н о м ав а к в ъ а н _ 
ынӄэн и’гэ и’гэ ынӄэ наноно наномаваквъан	 ы н ӄ э н и ’ г э _ и ’ г э _ ы н ӄ э _ н а н о н о _ н а н о м а в а к в ъ а н _ 
и’гчыкуӈ ынкы гомавлен	 и ’ г ч ы к у ӈ _ ы н кы _ г о м ав л е н _ 
ынӄэн ынӈин егтэ ег нэнъегтэлев	 ы н ӄ э н ы н ӈ и н _ е г т э _ е г _ н э н ъ е г т э л е в _ 
ынӄэн нэнъегтэлев	 ы н ӄ э н н э н ъ е г т э л е в _ 
чапаевна пэтька ивнин	 ч а п а е в н а _ п э т ь к а _ и в ни н _ 
ытлён микынэ а’ляёран э’лерылгэ тивыркынин	 ы т л ё н м и к ы нэ _ а ’ л я ё р а н _ э ’ л е р ы л г э _ т и в ы р к ы н и н _ 
ӄыныгйивэквынэ микынэ ынӄэна ынӈин рытыркынин	 ӄ ы н ы г й и в э к вы н э _ м и к ы нэ _ ы н ӄ э н а _ ы н ӈ и н _ р ы т ы р к ы н и н _ 
пэтле пэтька рэсӄиквъим иквъиӈа	 п э т л е п э т ь к а _ р э с ӄ и к в ъ и м _ и к въ и ӈ а _ 
вынэ ӈан фурмановына	 в ы н э ӈ а н _ ф у р м а н о в ы н а _ 
иа’м гынан ынӈин ивыркын	 и а ’ м г ы н а н _ ы н ӈ и н _ и в ы р к ы н _ 
таӈамынан а’ляёрайпы ӈыток кэгынмыт нинилгытэвӄинэт	 т а ӈ а м ы н а н _ а ’ л я ё р а й п ы _ ӈ ы т о к _ к э г ы н м ы т _ н и н и л г ы т э в ӄ и н э т _ 
мури мытъанэлёсӄэвмык ильъя гым ымы чаша	 м у р и мыт ъ а н э л ё с ӄ э в м ы к _ и л ь ъ я _ г ы м _ ы м ы _ ч а ш а _ 
мытынтымӈэвын ильъя ярак ӄача	 м ы т ы н т ы м ӈ э в ы н _ и л ь ъ я _ я р а к _ ӄ а ч а _ 
вытку тыльуэ’нэ гэчеэмык ӄача тыльуэ’н	 в ы т к у т ы л ь у э ’ н э _ г э ч е э м ы к _ ӄ а ч а _ т ы л ь у э ’ н _ 
тыгитээ’н уйӈэ ильъяъым ынкъа тэючгын ги ганалгыма	 т ы г и т э э ’ н _ у й ӈ э _ и л ь ъ я ъ ы м _ ы н к ъ а _ т э ю ч г ы н _ г и _ г а н а л г ы м а _ 
ӄытлыги мытнэрэтъэн ярак ӄача	 ӄ ы т л ы г и м ы т н э р э т ъ э н _ я р а к _ ӄ а ч а _ 
ынӄо чаша гэпэлӄынтэлин гагтылен ильъя	 ы н ӄ о ч а ш а _ г э п э л ӄ ы н т э л и н _ г а г т ы л е н _ и л ь ъ я _ 
ынӄо мытылӄынмык ро рочгэтыы’м	 ы н ӄ о м ы т ы л ӄ ы н м ы к _ р о _ р о ч г э т ы ы ’ м _ 
ынӄо ынӄо мытъирмыкэ	 ы н ӄ о ы н ӄ о _ м ы т ъ и р м ы к э _ 
ро ро роч рочгэты ынӄэн миӈкы нытваӄэн мургин	 р о р о _ р о ч _ р о ч г э т ы _ ы н ӄ э н _ м и ӈ кы _ н ы тва ӄэн _ м у р г ин _ 
мытымпэмыкэ мытчайпанмык	 м ы т ы м п э м ы к э _ м ы т ч а й п а н м ы к _ 
чаша ныкупрэгитэӄин	 ч а ш а н ы к у п р э г и т э ӄин _ 
мури нычайоморэ	 м у р и н ы ч а й о м о р э _ 
ынӄо чайоплыткокэ чашана тэйкынин гымнинэ орвыӄай ынӄэнэ	 ы н ӄ о ч а й о п л ы т к о к э _ ч а ш а н а _ т э й к ы ни н _ г ы м нин э _ о р в ы ӄ а й _ ы н ӄ э н э _ 
нъанэлёморэ ынкъа орвыръараӄӄагтэ	 н ъ а н э л ё м о р э _ ы н к ъ а _ о р в ы р ъ а р а ӄ ӄ а г тэ _ 
ынкы ныйымэтваӄэнатэ гыръоӈ ӄнут гыръоӈавыръэнутэт	 ы н кы _ ны й ы м э т в а ӄ э н а т э _ г ы р ъ о ӈ _ ӄ н у т _ г ы р ъ о ӈ а в ы р ъ э н у т э т _ 
ынӄо ильъя гэннулин	 ы н ӄ о и л ь ъ я _ г э н н у л и н _ 
чинит гэнвылин орвыӄай ынӄэнэ	 ч и н и т г э н в ы л и н _ о р в ы ӄ а й _ ы н ӄ э н э _ 
ынӄо гэннулин	 ы н ӄ о г э н н у л и н _ 
ынӄо нэмэ мытчаёмык	 ы н ӄ о н э м э _ м ы т ч а ё м ы к _ 
ынӄо вытку чаёплыткок ильъя ытри чаша гарагтыленат	 ы н ӄ о в ы т к у _ ч а ё п л ы т к о к _ и л ь ъ я _ ы т р и _ ч а ш а _ г а р а гты л е н а т _ 
